job_id,title,industry,employment_type,location,required_experience,required_education,has_company_profile,has_salary,has_logo,has_requirements,has_benefits,telecommuting,urgency_count,money_flag_count,vague_count,credential_count,desc_len,profile_len,predicted_prob,risk_tier,fraudulent
14590,Senior Graphic Designer,,Full-time,"US, NY, New York",,,1,0,1,1,0,0,1,0,0,0,986,885,0.5,Low,0
14591,Luxury fragrance consultants needed for Xmas!,,,"GB, , Belfast",,,1,0,1,0,0,0,1,0,0,0,716,827,0.2,Low,0
14592,UI Designer,Telecommunications,Full-time,"EG, C, Maadi",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,882,1018,4.5,Low,0
14593,.NET/SITECORE WEB DEVELOPER,,,"US, DC, Washington",,,1,0,1,0,0,0,0,0,0,0,2588,710,0.3,Low,0
14594,Quality Assurance Lead,Information Technology and Services,Full-time,"US, CA, Redlands",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,2249,614,2.4,Low,0
14595,"Home Health CNA--Richland, WA",,,"US, WA, Richland",,,1,0,1,0,0,0,0,0,0,0,512,866,2.5,Low,0
14596,Advanced error correction coding,,,"US, MA, Cambridge",,,1,0,1,0,0,0,0,0,0,0,545,1447,3.3,Low,0
14597,Flex Sr. Developer,Information Technology and Services,Full-time,"IN, TN, Chennai",Associate,Unspecified,1,0,1,1,0,0,1,0,0,0,625,1050,0.5,Low,0
14598,Quality Assurance Engineer,,Full-time,"US, MI, Detroit",,,1,0,0,0,0,0,0,0,0,0,1540,228,1.7,Low,0
14599,Digital Sales Manager,Graphic Design,Full-time,"US, NY, New York",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1177,727,0.1,Low,0
14600,Custom Product Specialist,Marketing and Advertising,Full-time,"US, OH, Mason",Entry level,Bachelor's Degree,1,1,1,1,1,0,1,0,0,0,1554,786,2.5,Low,0
14601,Deep learning for semantic scene labeling,,,"US, MA, Cambridge",,,1,0,1,0,0,0,0,0,0,0,528,1447,2.6,Low,0
14602,Work at a Jungle Ventures Portfolio Company,,,"SG, ,",,,1,0,1,1,1,0,0,0,0,0,1685,882,1.0,Low,0
14603,Head of Global Research,Market Research,Full-time,"GB, LND, London",Director,Unspecified,1,1,1,1,1,0,1,0,0,0,2303,1263,0.1,Low,0
14604,Delivery Drivers - Papa John's Pizza,Retail,Part-time,"GB, LDS,",Entry level,Unspecified,1,0,1,1,1,0,1,0,0,0,816,1394,0.3,Low,0
14605,Account Executive,Insurance,Full-time,"US, MA, Norwell/Boston",Mid-Senior level,,1,0,1,0,0,0,0,0,0,0,2847,1049,0.5,Low,0
14606,Sales Researcher,Internet,Full-time,"GB, LND, London",Entry level,Unspecified,1,0,1,1,1,0,0,0,0,0,881,1042,0.2,Low,0
14607,Curator,Internet,Part-time,"FR, J, Paris",Not Applicable,,1,0,1,1,1,0,1,0,0,0,1150,615,0.3,Low,0
14608,Junior Recruiter,Staffing and Recruiting,Full-time,"US, NV, Las Vegas",Entry level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,1130,1441,0.5,Low,0
14609,"Organizing Director, SF Bay Area",,Full-time,"US, CA, San Francisco",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1650,867,0.1,Low,0
14610,Copy Editor,Internet,Full-time,"GR, , Athens",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,814,615,0.1,Low,0
14611,"Home Health Aid/HCA--Austin, NV",,,"US, NV, Austin",,,1,0,1,0,0,0,0,0,0,0,691,866,1.4,Low,0
14612,Senior Java Developer,Information Technology and Services,Full-time,"NZ, N, Auckland",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,1143,1230,0.9,Low,0
14613,PR AE/SAE,Public Relations and Communications,Full-time,"US, NY, New York",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,682,131,0.2,Low,0
14614,Graduates: English Teacher Abroad (Conversational),Education Management,Contract,"US, MS, Starkville",Entry level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,244,53,0.2,Low,0
14615,Lead Software Engineer,Staffing and Recruiting,Full-time,"US, NY, New York",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,1473,968,0.4,Low,0
14616,Southampton Fragrance and Beauty Promotional Staff,Cosmetics,Temporary,"GB, STH, Southampton",,,1,0,1,0,0,0,1,0,0,0,1020,827,0.2,Low,0
14617,CTO,Internet,Full-time,"GB, LND, London",Director,,1,0,1,1,1,0,1,0,0,0,2568,536,0.2,Low,0
14618,Freelance Authors and Editors (m/f) for Norwegian Courses,,Other,"DE, BE, Berlin",,,1,0,1,1,1,0,0,0,0,0,266,651,0.9,Low,0
14619,Care Support Worker,Hospital & Health Care,,"GB, EDH, Edinburgh",Not Applicable,,1,0,1,1,1,0,0,0,0,0,1092,695,1.2,Low,0
14620,Lead Java and Intershop Developer,Information Technology and Services,Full-time,"NL, ZH, Rotterdam, The Hague, Utrecht, Amsterdam",Mid-Senior level,Unspecified,0,1,1,1,1,0,0,0,0,0,1180,0,0.8,Low,0
14621,"High-Tech Sales & Business Development Manager, EU",Computer Software,Full-time,"DK, , Copenhagen",Mid-Senior level,,0,0,1,1,1,0,0,0,0,0,960,0,1.0,Low,0
14622,Process Improvement Project Engineering Manager,,Full-time,"US, OH, Cleveland",,,1,0,0,0,0,0,0,0,0,0,678,228,0.2,Low,0
14623,Sales Executive,Information Technology and Services,Full-time,"US, IL, Chicago",Mid-Senior level,High School or equivalent,1,0,1,1,1,1,1,0,0,0,1171,1050,0.2,Low,0
14624,Marketing Representative,Financial Services,Full-time,"US, CA, Sacramento",Associate,Unspecified,1,0,1,1,1,0,0,0,0,0,3087,1025,1.0,Low,0
14625,Physical Therapist,Hospital & Health Care,Full-time,"US, , Gilroy Hollister",Associate,Associate Degree,1,0,1,1,1,0,0,0,0,0,906,829,3.7,Low,0
14626,Nurse Practitioner (Sugarloaf Center),Medical Practice,Contract,"US, GA, Suwanee",Associate,Professional,1,0,1,1,0,0,1,0,0,0,1072,552,6.0,Low,0
14627,Certified Electrician,Utilities,Full-time,"US, CA, Ontario",Associate,Certification,1,0,1,1,1,0,1,0,0,0,979,442,0.1,Low,0
14628,Senior Sales Manager Belgium,Events Services,Full-time,"BE, , Antwerpen",Associate,,1,0,1,1,1,0,1,0,0,0,1409,509,0.1,Low,0
14629,Solutions Consultant,Information Technology and Services,Full-time,"NZ, , Auckland",Mid-Senior level,Associate Degree,1,1,1,1,1,0,0,0,0,0,1947,1230,1.0,Low,0
14630,Seeking journalist with a marketing mindset,Writing and Editing,Contract,"US, MA, Boston",Internship,Unspecified,1,0,1,1,1,0,0,0,0,0,471,195,1.3,Low,0
14631,Financial Controller,Internet,Full-time,"NZ, N, Auckland",,,1,0,1,1,1,0,2,0,0,0,2164,1708,0.0,Low,0
14632,Lean Manufacturing,,Full-time,"US, WI, Milwaukee",,,1,0,0,0,0,0,1,0,0,0,998,228,0.7,Low,0
14633,Go Developer (Architecture),Information Technology and Services,Full-time,"US, NY, Brooklyn",,,1,0,1,1,0,0,0,0,0,0,529,536,0.3,Low,0
14634,Internship,Marketing and Advertising,Other,"DE, HH, Hamburg",Internship,,1,0,1,1,1,0,0,0,0,0,307,152,0.2,Low,0
14635,Onboarding Technician,Information Technology and Services,Full-time,,Associate,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,1300,395,0.9,Low,0
14636,Card Payments Manager,Financial Services,Full-time,"GB, LND, London",Mid-Senior level,,1,0,1,1,1,0,0,0,0,0,772,310,0.4,Low,0
14637,Senior Sales Executive - Central,Information Technology and Services,Full-time,"US, CA, San Francisco",Executive,Bachelor's Degree,1,0,1,1,1,1,0,0,0,0,948,660,0.3,Low,0
14638,"North East Health and Social Level 2, 3 and 5 Assessors",Hospital & Health Care,Temporary,"GB, NET, North East",,Certification,1,0,1,1,1,0,0,0,0,0,935,827,0.0,Low,0
14639,Security Analyst,Information Technology and Services,Contract,"US, CA, San Francisco",Mid-Senior level,,0,0,0,1,0,0,2,0,0,0,807,0,43.6,Medium,0
14640,Sales Manager,Market Research,Full-time,"US, CA, Los Angeles",,,1,0,0,0,0,0,0,0,0,0,711,228,0.4,Low,0
14641,Marketing and Administrative Assistant,Music,Full-time,"US, CA, Santa Monica",,Bachelor's Degree,0,0,0,1,1,0,0,0,0,0,943,0,0.5,Low,0
14642,Call Center Representative,Banking,Full-time,"US, MA, Woburn",Associate,High School or equivalent,1,0,1,1,1,0,1,0,0,0,731,651,4.7,Low,0
14643,iOS Developer,"Health, Wellness and Fitness",Full-time,"ES, VC, Valencia",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,634,778,3.2,Low,0
14644,Psychiatric Nurse from Europe (Relocation to England),Pharmaceuticals,Full-time,"GR, ,",Associate,Master's Degree,1,1,1,1,1,0,0,0,0,0,1646,781,0.5,Low,0
14645,Head of Product,,,"FR, J, Paris",,,1,0,1,1,1,0,0,0,0,0,1254,529,0.1,Low,0
14646,"Process Controls Staff Engineer - Foxboro I/A - Tyler, TX",,Full-time,"US, TX, Tyler",,,1,0,0,1,0,0,2,0,0,0,2245,228,0.7,Low,0
14647,SECURITY OFFICER (SO/PSO/ERT),Security and Investigations,Full-time,"US, CA, San Jose / South Bay",,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1454,1404,8.0,Low,0
14648,Back-end Developer,Marketing and Advertising,Full-time,"IE, L, Dublin",Not Applicable,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,607,183,0.5,Low,0
14649,Senior Sales Executive - Southern CA,Information Technology and Services,Full-time,"US, CA, San Francisco",Executive,Bachelor's Degree,1,0,1,1,1,1,0,0,0,0,948,660,0.3,Low,0
14650,Senior Sales Executive - Boston,Information Technology and Services,Full-time,"US, CA, San Francisco",Executive,Bachelor's Degree,1,0,1,1,1,1,0,0,0,0,948,660,0.3,Low,0
14651,Android Developer,"Health, Wellness and Fitness",Full-time,"DE, BY, Munich",Associate,,1,0,1,1,1,0,0,0,0,0,521,134,0.2,Low,0
14652,Sous Chef - Upscale Restaurant,Restaurants,,"US, NJ, Hoboken",,,0,0,0,0,0,0,0,0,0,0,624,0,51.8,Medium,0
14653,Quality Manager,,Full-time,"US, IL, Chicago",,,1,0,0,0,0,0,0,0,0,0,1018,228,0.4,Low,0
14654,Senior Sales Executive - Mid Atlantic,Information Technology and Services,Full-time,"US, CA, San Francisco",Executive,Bachelor's Degree,1,0,1,1,1,1,0,0,0,0,948,660,0.3,Low,0
14655,Embedded Engineer (Firmware),Computer Software,Full-time,"NZ, , Auckland",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1408,1264,0.2,Low,0
14656,Furniture Installer $14/Hour,,Full-time,"US, MA,",,,0,1,0,1,0,0,0,0,0,0,445,0,17.0,Low,0
14657,Customer Experience Concierge,,Other,"US, NY, New York",,,1,0,1,1,1,0,1,0,0,0,1632,397,2.2,Low,0
14658,HR Generalist,Logistics and Supply Chain,Full-time,"GR, I, Magoula",Associate,,1,0,1,1,0,0,0,0,0,0,495,1205,3.4,Low,0
14659,Senior Sales Executive - Southeast,Information Technology and Services,Full-time,"US, CA, San Francisco",Executive,Bachelor's Degree,1,0,1,1,1,1,0,0,0,0,948,660,0.3,Low,0
14660,Receptionist-Terre Haute,Medical Practice,Full-time,"US, IN, Terre Haute",Entry level,,1,0,1,0,0,0,0,0,0,0,88,452,14.3,Low,0
14661,Portfolio Roles,Venture Capital & Private Equity,Full-time,"GB, ,",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,1,0,0,0,463,936,0.4,Low,0
14662,Customer Service Agent,Information Technology and Services,Full-time,"US, NY, Long Island City",Associate,,1,0,1,1,1,0,1,0,0,0,986,1073,0.6,Low,0
14663,Agent-Inbound Sales Position,Telecommunications,Full-time,"US, PA, Robinson Township",Entry level,High School or equivalent,1,1,1,1,1,1,2,0,0,0,1507,580,1.5,Low,0
14664,Inside Sales Representative,Human Resources,Full-time,"CA, ON, London",,,1,0,1,1,0,0,2,0,0,0,1608,331,0.8,Low,0
14665,Deep learning for scene understanding,,,"US, MA, Cambridge",,,1,0,1,0,0,0,0,0,0,0,567,1447,1.9,Low,0
14666,Payroll  Clerk $20/hr,Information Technology and Services,Full-time,"US, CT, Bridgeport",Entry level,High School or equivalent,0,0,0,1,1,0,1,0,1,0,864,0,37.4,Medium,0
14667,Platform Operations Engineer,Information Technology and Services,Full-time,"NZ, N, Auckland",Associate,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,1026,1264,0.4,Low,0
14668,Senior Engineer - Water Resources Management,Civil Engineering,Part-time,"US, CO, Fort Collins",Mid-Senior level,,1,0,1,1,1,0,3,0,0,0,1690,1318,0.6,Low,0
14669,area sales head,Automotive,Full-time,"IN, AP, anantapur",Executive,Unspecified,0,1,0,1,1,1,0,0,0,0,673,0,43.9,Medium,0
14670,Sr. Software Engineer (Ruby on Rails),Internet,Full-time,"US, CA, San Francisco",Mid-Senior level,,1,0,1,1,1,0,0,0,0,0,1270,613,0.5,Low,0
14671,Senior Javascript Developer,Financial Services,Full-time,"GB, WSM, London",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1140,477,0.1,Low,0
14672,DevOps Engg.,,Full-time,"US, CA, Sunnyvale",Mid-Senior level,,0,0,1,1,0,0,0,0,0,0,278,0,1.7,Low,0
14673,Design manager,Construction,Full-time,"GB, LUT, Luton",,,1,0,0,1,0,0,0,0,0,0,884,696,0.9,Low,0
14674,Content Producer,,Full-time,"US, NY, New York",,,1,0,1,1,0,0,2,0,0,0,1544,2636,0.0,Low,0
14675,Frontend Web Developer,Marketing and Advertising,Full-time,"GR, , Athens",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,475,635,0.5,Low,0
14676,Senior Java developers (Java SE),,,"GR, I, Marousi",,,1,0,1,0,0,0,3,0,0,0,3205,516,0.1,Low,0
14677,Brand Manager,Marketing and Advertising,Contract,"US, , Boise",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,693,769,3.9,Low,0
14678,"IT System, Network and Software Administrator",,,"GR, I, Marousi",,,1,0,1,0,0,0,2,0,0,0,2964,516,0.1,Low,0
14679,Web Developer Instructor,Computer Software,Full-time,"GB, , LONDON",Mid-Senior level,,1,1,1,1,1,0,1,0,0,0,1412,82,0.6,Low,0
14680,Lettings Negotiator,,Full-time,"GB, LND, Ilford",,,1,0,0,1,0,0,0,0,0,0,1192,1164,4.4,Low,0
14681,Instructional Advocate,,Part-time,"US, GA, Savannah",,,1,0,1,1,0,0,0,0,0,0,1151,238,6.9,Low,0
14682,Junior Front end developer,,,"US, NY, New York",,,1,0,1,0,0,0,0,0,0,0,1248,1298,0.2,Low,0
14683,Crane Operator,Construction,,"US, TX, San Antonio",,,1,0,1,1,0,0,0,0,0,0,1586,878,4.3,Low,0
14684,New Product Development Project Leader,,Full-time,"US, PA, Philadelphia",,,1,0,0,0,0,0,0,0,0,0,2600,228,3.3,Low,0
14685,Production Supervisor - Major States,Industrial Automation,Full-time,"US, MI, Detroit",Mid-Senior level,Bachelor's Degree,1,0,0,1,0,0,0,0,0,0,207,228,2.1,Low,0
14686,Senior Ruby Developer,Computer Software,Full-time,"US, CA, Carlsbad",Director,,1,0,1,1,1,1,0,0,0,0,1309,586,0.8,Low,0
14687,Account Executive,Information Technology and Services,Full-time,"GB, WBK, Maidenhead",Mid-Senior level,Unspecified,1,0,1,1,1,0,0,0,0,0,1376,275,0.9,Low,0
14688,Director of Quality - Volpi Foods,Food Production,Full-time,"US, MO, St. Louis",Director,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1787,606,0.2,Low,0
14689,User Interface Designer,Computer Software,Full-time,"CA, AB, Edmonton",Associate,Unspecified,1,0,1,1,0,0,1,0,0,0,2832,859,0.1,Low,0
14690,REDSCOUT: Senior Business Lead,,,"US, NY, New York",,,1,0,1,0,1,0,0,0,0,0,1433,627,3.6,Low,0
14691,Project Engineer (Drilling Development),Oil & Energy,Full-time,"US, OK, Oklahoma City",Associate,,1,0,1,1,1,0,1,0,0,0,947,878,0.7,Low,0
14692,Customer Experience Professionals,Consumer Services,Full-time,"US, TX, Austin",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1335,716,2.9,Low,0
14693,Account Director,Public Relations and Communications,Full-time,"AU, NSW, Sydney",Director,,1,0,1,1,0,0,1,0,0,0,1155,1230,0.1,Low,0
14694,Sr. Software Engineer (Infrastructure),Internet,Full-time,"US, CA, San Francisco",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1270,613,0.6,Low,0
14695,Software Engineer,Computer Software,Full-time,"US, MN, Minneapolis",,,1,0,0,0,0,0,0,0,0,0,1227,228,0.4,Low,0
14696,Sales & Marketing Operations,Internet,Full-time,"US, IN, Fishers",Associate,Bachelor's Degree,1,1,1,1,1,0,2,0,0,0,3821,842,0.4,Low,0
14697,"Sr. Android Software Engineer - Agile SCRUM ARM - Fairfax, VA",Computer Software,Full-time,"US, VA, Fairfax",,,1,0,0,1,0,0,2,0,0,0,696,228,0.3,Low,0
14698,Winter Associate,,,,,,1,0,1,0,1,0,2,0,0,0,2318,406,4.6,Low,0
14699,Front-end developer,Information Technology and Services,Full-time,"IT, 25, Milan",Associate,Unspecified,1,1,1,1,1,0,0,0,0,0,614,1073,0.1,Low,0
14700,Full-Cycle Oil & Gas Recruiter,Oil & Energy,Full-time,"US, TX, Houston",Associate,,1,0,1,1,0,0,1,0,1,0,2842,878,1.2,Low,0
14701,Manager Trainee (Tampa),Building Materials,Full-time,"US, FL, Tampa",Entry level,Associate Degree,1,1,1,1,0,0,0,0,0,0,1736,432,2.9,Low,0
14702,Front End Product Manager,Retail,Full-time,"GB, RIC, Twickenham",Mid-Senior level,Bachelor's Degree,1,1,1,1,0,0,2,0,0,0,1544,439,0.4,Low,0
14703,MEAN Stack Developer,Internet,Full-time,"US, CA, San Diego",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,714,1126,0.8,Low,0
14704,Media Sales Executive,Marketing and Advertising,Full-time,"GB, , London",Associate,,1,0,1,1,0,0,1,0,0,0,1308,1508,0.2,Low,0
14705,Inside Sales Representative (1+yr exp),Consumer Goods,Full-time,"US, IL, Libertyville",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,2785,606,1.8,Low,0
14706,Sr. Reservoir Engineer,Oil & Energy,Full-time,"US, CA, San Ramon",,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,1831,878,0.8,Low,0
14707,REDSCOUT: Strategy Director,,,"US, NY, New York",,,1,0,1,1,1,0,1,0,0,0,1824,627,0.0,Low,0
14708,Great at selling ?,Real Estate,Full-time,"US, OR, Salem",Not Applicable,High School or equivalent,1,1,0,1,1,0,2,0,0,0,1301,180,3.2,Low,0
14709,Electrical Maintenance Technician,Facilities Services,Full-time,"US, MI, Detroit",,,1,0,0,0,0,0,0,0,0,0,1317,228,0.6,Low,0
14710,"Sales Associate, Civilian - Inside Sales",Information Technology and Services,Full-time,"US, MD, Crofton",Entry level,Bachelor's Degree,0,0,0,1,1,0,1,0,0,0,2900,0,13.8,Low,0
14711,MySQL DB Administrator,Computer Software,Full-time,"GR, B, Thessaloniki",Mid-Senior level,,1,0,1,1,0,0,0,0,0,0,1672,605,0.1,Low,0
14712,Full Stack Developer (Mid Level),E-Learning,Contract,"US, CO, Denver",Mid-Senior level,Unspecified,0,0,0,1,1,1,1,0,0,0,2444,0,1.3,Low,0
14713,Food Quality,,Full-time,"US, MO, St. Louis",,,1,0,0,0,0,0,0,0,0,0,688,228,0.7,Low,0
14714,Beauty & Fragrance consultants needed,,,"GB, , Dundee",,,1,0,1,0,0,0,0,0,0,0,705,827,0.2,Low,0
14715,Process Controls Staff Engineer - Foxboro I/A TriconexSIS - TX,,Full-time,"US, TX, USA Southwest",,,1,0,0,1,0,0,2,0,0,0,2285,228,2.6,Low,0
14716,Finance Analyst,Events Services,Full-time,"GB, , London",Associate,Master's Degree,1,1,1,1,1,0,0,0,0,0,1528,509,8.0,Low,0
14717,Sr. Reservoir Engineer,Oil & Energy,Full-time,"US, TX, Dallas",,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,1832,878,0.8,Low,0
14718,Inventory Control Specialist,Oil & Energy,,"US, TX, Odessa",Associate,,1,0,1,1,0,0,0,0,0,0,1113,878,2.0,Low,0
14719,"Vendor Operations Manager, Supply Chain",Consumer Goods,Full-time,"NL, NB, Eindhoven",,,1,0,1,1,0,0,2,0,0,0,1731,1073,0.7,Low,0
14720,Agent-Inbound Customer Service,Telecommunications,Full-time,"US, PA, Robinson Township",Entry level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,1747,856,1.5,Low,0
14721,"Life Insurance Agent - Tampa, FL",Insurance,Full-time,"US, FL, Tampa",Not Applicable,High School or equivalent,1,0,1,1,0,0,2,0,0,0,640,858,1.0,Low,0
14722,Data Scientist,Computer & Network Security,Full-time,"GR, ,",Mid-Senior level,Master's Degree,1,0,1,1,1,1,1,0,0,0,926,672,1.7,Low,0
14723,FT and PT Evening Habilitation Specialist/Direct Care Staff,,,"US, MO, St. Louis",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,2319,467,1.2,Low,0
14724,Construction Workers,Construction,Full-time,"US, IA, Iowa City",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,707,235,6.5,Low,0
14725,Facilities Engineer,Oil & Energy,Full-time,"US, LA,",,,1,0,1,1,0,0,0,0,0,0,1409,878,5.2,Low,0
14726,Field Operations Specialist,Farming,Full-time,"US, NE, Grand Island",Director,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,951,2559,0.8,Low,0
14727,Copywriter Extraordinaire (Part-Time/Contract),,,"AU, VIC, Carlton",,,1,0,1,1,1,0,1,0,0,0,825,616,1.1,Low,0
14728,Quality Manager,,Full-time,"US, CA, Los Angeles",,,1,0,0,0,0,0,0,0,0,0,1018,228,0.4,Low,0
14729,Information Architect and UI/UX Designer,Internet,Full-time,"US, CA, San Diego",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1065,1126,2.4,Low,0
14730,Ad Ops and Programmatic Analyst,Internet,Full-time,"GB, LND, Camden, London",Associate,Unspecified,1,0,1,1,0,0,1,0,0,0,2313,1492,0.0,Low,0
14731,Sales Executive,Information Technology and Services,Full-time,"US, OR, Portland",Mid-Senior level,Unspecified,1,0,1,1,1,0,1,0,0,0,1331,1264,1.8,Low,0
14732,Injection Molding Supervisor,Management Consulting,Full-time,"US, PA, Philadelphia",,,1,0,0,0,0,0,0,0,0,0,1243,228,0.5,Low,0
14733,Systems Engineer,Telecommunications,Full-time,"GR, I, Athens",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,1842,2676,0.8,Low,0
14734,Sr. Manhattan Consultant,,Contract,"US, NJ, Edison",Mid-Senior level,,0,0,0,0,0,0,0,0,0,0,1481,0,1.6,Low,0
14735,Regional Inside Sales Representative,Marketing and Advertising,Full-time,"US, WA, Washington",,,1,0,0,0,0,0,0,0,0,0,645,228,0.3,Low,0
14736,UX/UI Designer,Telecommunications,Full-time,"IE, , Dublin",,,1,0,1,0,0,0,2,0,0,0,4113,1594,0.1,Low,0
14737,Software Developer,Computer Software,Full-time,"GR, I, Agia Paraskevi",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,348,1250,0.5,Low,0
14738,Wireless Routers Firmware Director - Embedded Linux GPS- Vancouver,Information Technology and Services,Full-time,"CA, BC, Vancouver",,,1,0,0,1,0,0,2,0,0,0,1301,228,2.1,Low,0
14739,Sale Representatives,Retail,Full-time,"US, IL, Chicago",Mid-Senior level,Unspecified,1,0,1,1,1,0,0,0,0,0,1247,104,3.2,Low,0
14740,Graduate Creative Developer,Marketing and Advertising,Full-time,,Entry level,Bachelor's Degree,1,1,1,1,0,0,1,0,0,0,1074,2419,0.2,Low,0
14741,Pizza Delivery Drivers - Durham,Retail,Part-time,"GB, DUR, Co. Durham",Not Applicable,,1,0,1,1,1,0,0,0,0,0,907,1394,0.3,Low,0
14742,Director of Human Resources,Computer Software,Full-time,"US, CA, Burbank",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,2981,1239,0.2,Low,0
14743,Office Manager/Executive Assistant,Shipbuilding,Full-time,"GR, I, Athens",Mid-Senior level,Bachelor's Degree,1,1,1,1,0,0,0,0,0,0,599,2790,0.4,Low,0
14744,Employee at RhodeCode (Boston),Computer Software,Full-time,"US, MA, Boston",Entry level,Unspecified,1,1,1,1,1,0,0,0,0,0,447,975,4.5,Low,0
14745,Community Engagement Manager,Internet,Full-time,"GR, I, Athens",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,1767,1562,0.8,Low,0
14746,"Maintenance Planner - EAM MS office Testing - Chicago, IL",,Full-time,"US, IL, Chicago",,,1,0,0,1,0,0,2,0,0,0,1441,228,10.9,Low,0
14747,Web Designer,Marketing and Advertising,Full-time,"GR, I, Athens",Associate,,1,0,1,1,0,0,1,0,0,0,2601,805,0.1,Low,0
14748,Front-End Developer,,,"US, CA, El Segundo",,,1,0,1,1,1,0,2,0,0,0,1926,1110,0.1,Low,0
14749,Assistant Managers / Supervisors,Food & Beverages,Full-time,"GB, ABE, Aberdeen",Entry level,,1,0,1,1,1,0,0,0,0,0,1074,1394,0.2,Low,0
14750,Linux Systems Engineer,Sports,Full-time,"US, AZ, Phoenix",Mid-Senior level,,1,0,1,1,0,0,0,0,0,0,642,1004,1.0,Low,0
14751,Senior Customer Success Manager,Retail,Full-time,"AU, VIC, Melbourne",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,1513,1708,0.1,Low,0
14752,Church Communications Content Writer - Freelance,Writing and Editing,Contract,"US, IN, Fishers",,,1,0,1,1,0,1,1,0,0,0,2549,842,0.4,Low,0
14753,Strategic Partnerships Manager - Digital Media,,,"US, CA, El Segundo",,,1,0,1,1,1,0,1,0,0,0,1751,1110,0.2,Low,0
14754,Windows Security Engineer,Computer & Network Security,Full-time,"US, NY, New York",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1100,702,2.0,Low,0
14755,Backend Engineer,Computer Software,Full-time,"GB, LND, London",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,832,625,0.4,Low,0
14756,Luxury fragrance consultants needed for Xmas!,,,"GB, , Tamworth",,,1,0,1,0,0,0,0,0,0,0,696,827,0.2,Low,0
14757,English Teacher Abroad,Education Management,Contract,"US, TX, Dallas",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
14758,EMTs (Lift Coaches) Palm Springs,Hospital & Health Care,Full-time,"US, CA, Palm Springs",Entry level,High School or equivalent,1,0,1,1,1,0,1,0,0,0,689,579,0.6,Low,0
14759,Fisheries Biologist (Plankton Unit),Fishery,Full-time,"US, MS, Pascagoula",Entry level,,1,0,1,1,1,0,3,0,0,0,2033,1318,2.1,Low,0
14760,M5 4QH Trainee Resourcer Role/Business Admin Apprenticeship Under NAS 16-18 Year Olds Only,Human Resources,Full-time,"GB, MAN, Salford",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,672,827,0.2,Low,0
14761,Support Engineer,Information Technology and Services,Full-time,"DE, BE, Berlin",Entry level,,0,0,1,1,1,0,1,0,0,0,1384,0,0.1,Low,0
14762,English University Lecturers- Oman,Education Management,Full-time,"GR, I, Athens",Not Applicable,Master's Degree,1,0,1,1,1,0,0,0,0,0,253,2790,0.6,Low,0
